"","Time1","Time2","Time3","Time4","Time5","Time6","Time7","Time8","Time9","Time10","Time11","Time12","Time13","Time14","Time15","Time16","Time17","Time18","Time19","Time20","Time21","Time22","Time23","Time24","Time25","Time26","Time27","Time28","Time29","Time30","Time31","Time32","Time33","Time34","Time35","Time36","Time37","Time38","Time39","Time40","Time41","Time42","Time43","Time44","Time45","Time46","Time47","Time48","Time49","Time50","Time51","Time52","Time53","Time54","Time55","Time56","Time57","Time58","Time59","Time60","Time61","Time62","Time63","Time64","Time65","Time66","Time67","Time68","Time69","Time70","Time71","Time72","Time73","Time74","Time75","Time76","Time77","Time78","Time79","Time80","Time81","Time82","Time83","Time84","Time85","Time86","Time87","Time88","Time89","Time90","Time91","Time92","Time93","Time94","Time95","Time96","Time97","Time98","Time99","Time100"
"385","37.8611","49.4444","NaN","NaN","41.5","40","47.625","45","48.6944","53","NaN","NaN","NaN","NaN","47.7778","46","NaN","50.4242","50.6","51.1538","NaN","NaN","NaN","NaN","42.6667","47.1507","NaN","45.0833","44","44.2609","46.15","46.5345","50.1538","49.1429","47.125","47.85","NaN","NaN","NaN","45.5333","51.7273","NaN","NaN","52","55.8947","NaN","56.6667","NaN","NaN","53.6667","57","56.4615","53.4762","NaN","55.2","56.1538","54.75","NaN","NaN","56","58.4","62","64","61","69","62.8077","63.2188","59.3","57.7143","56.913","60.3333","63.1111","69","65.1111","57","NaN","68.3571","72.3333","70.1538","72.5676","72.2308","73.2222","75.3913","83","72","NaN","73.1667","NaN","66.5","68.7907","63.5","66.5","71.08","75.6538","69.6667","NaN","NaN","NaN","NaN","NaN"
"386","35.52","42.0667","54.5789","NaN","40","42","46","NaN","NaN","55.8889","NaN","NaN","NaN","NaN","NaN","49.1429","49.5","NaN","NaN","47","NaN","50.8529","49.5294","NaN","NaN","40.5625","47.2951","42.3125","42.625","39","45.3167","48.3846","49.5833","48.875","49.5","45.3333","47.7","NaN","NaN","47.3","48.6667","50.3846","NaN","NaN","54.25","56.5833","57","59","NaN","NaN","56.6667","56.9286","53.0909","NaN","55","54.75","50","NaN","NaN","59.6","59","NaN","NaN","67.7778","64.8824","63","65.0769","55.7241","50.8571","55.2308","58.5","61.8889","64.4","63","65","NaN","66.1429","66.9583","70.1429","NaN","69.9286","NaN","NaN","76.1111","75.8571","NaN","74","69.7","70.3448","69","63.1905","63.8919","71","71.7576","67","70.0625","NaN","71.25","68","66"
"387","NaN","NaN","48.1538","52.3529","48.4615","52.3662","48","NaN","NaN","NaN","NaN","NaN","NaN","NaN","45","46.5714","48.6154","47.9545","47.6667","NaN","50.85","53.5294","53.125","48.6429","NaN","41.9","47.5385","NaN","NaN","45","45","NaN","47.6667","47","46.8182","44.6667","45.5294","47.5","NaN","45","45.9286","49.35","51.129","54","51.75","55.6154","54.875","56.5","NaN","NaN","NaN","54.75","51.3846","53.45","NaN","52","54","NaN","NaN","NaN","NaN","60.0769","65.8333","66.8462","65.1429","63.1","64.2424","NaN","NaN","52","57.25","NaN","62.8571","58","NaN","NaN","NaN","67","67.2041","75","69.1905","70.6","70.3333","76.25","80","73.5714","70.5556","70.25","70.2","63.619","NaN","63.875","72.6471","65.7308","NaN","NaN","68","68.24","67.1481","NaN"
"388","NaN","NaN","50.6098","56.775","56.9032","59","50.9574","49.9375","46.5217","NaN","NaN","NaN","NaN","NaN","47.4","46.3333","46.6923","NaN","45.5","50","48.04","50.8158","51.44","49.5385","NaN","NaN","46.6154","NaN","43","NaN","47","47.4286","47.3636","45.6667","45.7857","41.6957","42.3103","47.1395","NaN","47.7143","44","48","47.8966","50.1379","49.4857","51.6667","50.7143","53.5946","53.5625","NaN","53.8182","54","52.8571","52","NaN","NaN","NaN","52.5","56.2857","57.9211","59.4","62.1176","64.6154","65.8889","67","66.5385","NaN","NaN","56.4286","53.1667","NaN","63.5938","59.8276","NaN","66.8","65.5","65","66.8571","59","67.8333","69","69.3182","NaN","79","73.6667","70.75","68","69.4667","74","64","NaN","60.2","70.1622","NaN","72","70","64.9615","67","NaN","NaN"
"389","NaN","NaN","NaN","55.8684","53","57.56","56.8421","52.625","54","54.1154","55.9259","47","NaN","NaN","49.4286","45","44.8889","43.9091","44.1","46.7692","46.125","48.2069","48.7","46.3529","44.7692","NaN","43.7778","NaN","NaN","NaN","47.5625","41","44","NaN","NaN","NaN","38","43.7778","47.2778","45.2308","NaN","43.3333","48.3333","48","46.8","NaN","54","52.9355","48.6667","NaN","NaN","52","53.7895","51","NaN","NaN","50.75","55","60","NaN","57.375","64.6471","65.8462","66.3333","67.1538","66.48","56","NaN","52","NaN","58.5","62","NaN","61.8462","66.7647","62","63.8148","63.1","NaN","NaN","67.8","65.1667","71.2759","71.8056","68.3846","NaN","NaN","69.5556","65.3333","NaN","NaN","NaN","68.9167","NaN","69","66.5","59.3333","62.1212","63.5714","NaN"
"390","NaN","NaN","NaN","51.3333","56.4286","60.7692","56.5172","53.3953","51.6154","NaN","55.5625","50.25","48.3333","50.963","44.3182","42.0476","44.5","45.0769","43.069","44.8148","47.8","NaN","48.375","43.4286","42.2051","NaN","36.5","43","NaN","44.6","45.7576","44.5","NaN","45.2","47","NaN","NaN","42.8485","46.069","44.8333","NaN","NaN","NaN","46.1111","NaN","NaN","NaN","NaN","50.5217","52.359","53.325","53.6875","NaN","52.5294","54.3542","NaN","52.5652","54.9302","54.9655","57.5","62.3478","63.3421","65.4483","65.6667","64.1429","63.8966","NaN","NaN","53.75","53.2727","56.8966","59.3333","59.5833","59.2143","63.25","63.2826","62.0769","57.325","62.75","63.3333","63.3571","62.0417","66.125","66.725","67.5","NaN","67.7333","65.1304","62","65","NaN","NaN","64.9487","62.4","65.8857","63.8919","NaN","67","62.9565","60.4091"
"391","NaN","NaN","NaN","NaN","52.4615","52.4792","50.1538","NaN","50","54.7879","56.5161","56.3784","54.375","48.1875","44","41.5","42.8333","40.9286","41.36","NaN","NaN","NaN","NaN","41","41.8","NaN","NaN","NaN","43.7059","45.4737","47","45.1333","43.625","45.1","43.1579","NaN","NaN","NaN","41.8636","NaN","NaN","46.3333","NaN","49.65","49.7778","50.625","NaN","NaN","50.2941","53.1176","53.6667","53","NaN","55.375","57.08","52.9778","54.5","55.0769","54.087","60","60.4828","60.6429","62.8333","63.15","64.3077","65","60.1923","54.1875","49.875","54.2222","56.6154","60.4286","55.9231","55.2973","54.6735","52.55","56.45","51.8","58.1923","61.16","60.3333","58.25","59.4","58.2973","65.9259","NaN","NaN","NaN","61","62.931","NaN","NaN","62.1429","66","62","63.2143","NaN","60.2414","NaN","60.6389"
"392","NaN","42.1","NaN","51","49.6","47","47.6429","NaN","49.6","54.375","52.0769","53.2414","55.2407","48.475","40.3333","38.9091","36.9231","45","39.7143","45.6842","46.7","47.0455","44.3333","42.7","40.8462","NaN","43.2","42","41.9412","43.6667","43.5","45","44.8","48.8","46.15","NaN","NaN","NaN","39","46.3333","NaN","44","NaN","52","48.5","48.5435","51.8182","NaN","NaN","52.5294","54.4444","54.4","NaN","54","54.6923","55.92","53.375","52.8222","56.16","59","59.2143","58.8182","56.0667","60.5405","60.7083","58.3889","59.8571","56.4706","53.7778","53.8235","57.5517","56.2308","54.64","52.3333","53.4","52.9535","53.2093","NaN","NaN","56.8824","58.75","54.8","58","58","NaN","70.25","67","NaN","61.375","NaN","NaN","NaN","59.5556","61.2857","61.5833","61.2703","60.9677","NaN","NaN","60"
"393","NaN","42.775","48.7917","50.3784","50.129","43.6429","44.5161","45.9355","47.275","50.5455","49.5","49.7778","51.8889","48.8333","40.5833","38","39.12","37.8889","40.6429","45.6842","47.6","46.25","47.5","44.2308","43.4444","NaN","41.15","41.85","41.3611","44.1795","44.5455","44.6875","47.9444","53","54.1176","40.125","41.5","41.6667","41.8929","44.9167","NaN","NaN","49.0476","51.3","51.9167","49.5385","NaN","NaN","53.6","53.0526","52.9048","52.7692","NaN","53","52.8333","50.75","57","51","54.1081","57.4474","56.3846","61","56.3333","59","59.6667","NaN","57.1795","55.3947","53.8065","56.0769","54.5385","55.875","50","49","52.6667","57.3889","54.2857","NaN","54.5455","NaN","54.5833","54.9444","56.8571","57.5","60.15","66.3684","64.6667","58","62.5","63","NaN","NaN","58.6667","58.9615","57.8333","59.2857","57.6389","NaN","57.0714","56"
"394","33.1538","39.963","47.7692","41.9","42.5312","37.3125","45","44","46.8611","39.7959","41","43.45","44.8485","46.8889","39.15","38.7273","40.3333","39.3333","40.5405","43.6286","44.6552","43.1429","44.0625","42.88","NaN","40.3571","40.25","40.931","38.84","39.3571","43.1304","46.85","51.303","50.5385","48.5","42.5","40.25","44.2083","45.5","41.125","41.8","NaN","51.5625","51.4","NaN","51.1667","52.6905","51.8","53.7586","53.0625","NaN","52.2222","51.08","50.5","47.5","50.5","51.7778","NaN","51.9545","54.561","57.85","56.6053","52","58","57.7333","57.2222","55","54.2857","51.9091","52.7105","54.4762","NaN","54.9667","54.625","NaN","NaN","NaN","51.5","52.8462","53","56","NaN","58","NaN","56.7778","61.625","58.125","58.1176","57.7273","NaN","62.75","NaN","53.2821","58.5714","52.2759","53.2963","54.1765","56.2143","55.6667","55.8333"
"395","33.65","37.1364","43.1724","40.8333","37.75","NaN","38.4545","38.7755","38.4043","40.6667","37.5556","38.5714","41","42.6818","42.6842","NaN","38.0769","38.6897","38.1429","NaN","NaN","41.6429","NaN","40.3333","42","38.1944","NaN","NaN","41","42.6923","46.931","49.7895","45","46.9615","49.0968","48.3793","44.2703","43","46.1277","43.0513","42.55","42.9286","50.25","51.9231","51","50.4375","51.3077","51.2632","50.25","48.4615","NaN","NaN","53.2308","52.2174","51.7692","47","NaN","49.8667","50","NaN","NaN","NaN","54.25","53.9","51.9259","55.8788","56.8","50.5667","51","50.9333","NaN","NaN","NaN","50","55.6","55.8889","55.9375","52.5862","54.44","53.3111","NaN","NaN","NaN","NaN","65","58.619","57.6667","56","NaN","NaN","60.0517","61.6429","49.5556","53.0208","NaN","NaN","52.0476","54.32","54","54.6875"
"396","33.3889","36.1818","37.7714","40","36.3333","35.7895","35.9333","37","42","NaN","NaN","39.1818","38.0455","38.5385","41.6","41.0408","38.6667","37","NaN","39","40.6875","38.9231","41.6667","39","38.5","38","42.1481","37.3","40.3043","44.125","45.7083","42.325","46.4444","42.7273","42.8889","42.9231","47.5","52","39.6818","43.3043","43.3333","45.4375","49.1111","48.7692","49.5","48.5217","48.5","47.5","48.5","NaN","NaN","52.0909","51","52.1034","54.3571","50.0833","49.7","NaN","NaN","NaN","54.8333","NaN","NaN","51.2812","51","53","52.5","49","49.5714","NaN","55","55.4054","51","54.6471","55.2857","NaN","54","54.2222","56.3333","49.6","55.3333","54","54.5","57.5","57.7857","NaN","57.0667","56.5","NaN","58.8235","58.05","58","48.1667","48","50","NaN","49","52.1379","48.4667","NaN"
"397","34.75","NaN","32.6667","37.45","38.0667","36.5882","NaN","34","NaN","NaN","NaN","NaN","NaN","37.1111","37.963","36.6154","37","37.7","41.1111","38.85","40.0714","37.8889","39.8462","40.0556","39.4","37.1364","41.6667","36.1364","39.5556","42.0357","42.1111","NaN","41.5833","NaN","NaN","NaN","44.0556","42.8378","NaN","40.5","41.4839","44.9286","46","45.5833","45.3333","44.45","45.4","44.5385","46.5806","NaN","50","47","50.9565","48.4706","46.8571","47.75","49","56","NaN","51.6429","54.375","53.3095","54.0465","48.5","46.9655","50.4815","48.4667","47","49.8571","49.8","54.8889","NaN","53.3077","57.2667","55.1429","NaN","51.0357","51.5","48.625","50.9333","52.2787","53.3043","54.8","54.4444","55.4667","57.2222","53.75","52.75","55.0476","57.95","53.8","57.9231","46.1667","NaN","46.3889","48.8","49.4375","47.8667","46.5","49.5588"
"398","NaN","NaN","NaN","NaN","49","47.5","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","34.9286","36.45","36.5385","39.625","40.5714","NaN","NaN","NaN","NaN","39.5455","35.7692","42.5714","35.5714","42.8","NaN","NaN","NaN","NaN","NaN","NaN","NaN","39","NaN","NaN","NaN","NaN","39.3636","NaN","NaN","NaN","NaN","41.4444","43.5714","42.8889","46.2121","47.4474","48.2","46.6897","46.5","41.7333","43.375","47.1458","48.0606","46.7857","52.8636","51.3333","51.4242","53.1667","47.1667","47.5","50","47.6667","48.05","47.4054","49.5676","51.5965","53","52.1667","52.5897","48.8718","54","NaN","47.8974","45.4444","49.25","50.3333","49","52.65","52.9048","52.2821","54.625","54.1739","52","52.6087","53.075","47.3333","53.6042","38.125","46.3659","NaN","48.2941","46.4","46.25","45.9167","44.1667"
"399","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","38.6667","38.4783","38.6667","NaN","NaN","NaN","NaN","NaN","NaN","39.4318","39.7","36.25","39.8889","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","44.0714","NaN","NaN","NaN","NaN","NaN","43.25","44.4444","46","43.3333","42.3077","40.4444","42.5161","42.6","44.4615","49.5147","NaN","NaN","59.4118","59.35","51.9762","44","51","57.5128","55.1795","51.3333","52.4762","50.6667","54.3333","49.4","49.6667","49.5","51.3784","46.9","44.6667","NaN","49.8889","53.2857","50.0222","50.0323","49","49.9444","53.2571","53.2162","52.1892","50.2703","48.5714","45","48.8974","28.5625","42","44.0556","41.0476","42.3529","43.3333","41.6757","42.1613"
"400","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","35.5875","39.5833","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","43.5","NaN","NaN","NaN","51.1429","49.5","NaN","NaN","NaN","64.1333","63.4189","64.902","NaN","NaN","54.1","55.8667","NaN","NaN","NaN","NaN","NaN","50.7273","47.8182","NaN","NaN","50.8","56.0704","47.8684","NaN","NaN","49.8","53.2727","52.9211","51.9333","49.8","44.8636","42.9545","48.0455","NaN","45.6667","41.9412","42.8889","42.3478","43.2","NaN","NaN"
"401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"403","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"404","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"405","43","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"406","NaN","46","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","48.75","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","42","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","47","48.1","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","58","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"407","NaN","41.25","NaN","NaN","NaN","NaN","NaN","NaN","NaN","50","47.3333","NaN","47.25","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","45.3333","44","42.8333","NaN","NaN","NaN","48.6","52","NaN","NaN","NaN","NaN","NaN","NaN","49.4444","50.3611","48.6364","NaN","NaN","NaN","NaN","52","52.6154","53.6","59","NaN","NaN","NaN","NaN","NaN","NaN","NaN","63.5","NaN","62.75","NaN","68","67","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"408","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","49.2857","53","NaN","NaN","50","50.6","NaN","NaN","53","NaN","NaN","44.7333","42.6923","42.4","43.3226","43.0357","42","NaN","NaN","48.5","47.7273","48.7857","47.1333","NaN","NaN","NaN","NaN","NaN","NaN","NaN","50.9","49.7647","52.7619","53.6923","NaN","NaN","54.1333","53.9706","54.3158","51.8571","NaN","NaN","NaN","58.6667","54","61.4167","62.625","61.6154","NaN","64","68.5","63","NaN","70.5556","71.6667","72.9091","NaN","NaN","NaN","68.8333","NaN","NaN","NaN","NaN","NaN","NaN","NaN","84.5","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"409","NaN","NaN","46","NaN","NaN","NaN","NaN","50.32","47.3571","NaN","NaN","57","NaN","51.9091","50.8182","49.68","NaN","47","38","38","NaN","NaN","42.7273","46.6111","38.625","NaN","NaN","NaN","47.1429","48.4857","48.9091","NaN","NaN","NaN","NaN","NaN","NaN","52.4615","51.5429","51","NaN","NaN","54","52.6","NaN","NaN","NaN","48","54.75","NaN","54.75","NaN","58.125","62","61.5556","62.4","NaN","65.4444","67.9","NaN","70.6","NaN","71","70.7778","70.15","67.2308","68","72","69.5294","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","85","NaN","NaN","82.5","91","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"410","NaN","NaN","47.0769","51.2","NaN","NaN","NaN","48.625","NaN","NaN","NaN","50.8125","NaN","53.5","50.7895","46","NaN","NaN","45.875","NaN","NaN","NaN","44.6923","NaN","41.75","43.1667","NaN","NaN","46","NaN","48.0833","50.4048","NaN","NaN","NaN","NaN","NaN","48","49.0909","54","NaN","NaN","NaN","53","NaN","53","54.7391","55.2593","55.9333","56.4118","57.4286","NaN","60.2","61.3","60.913","62.2414","63.125","67","NaN","NaN","70.375","66.5","73.1429","72","68.2727","67.6","69.2941","NaN","65","69.25","74.3235","78.1429","83.7619","85.5862","82.931","80.8148","80.2727","79","82.8824","87.9286","83.85","83.6333","88.2759","90","NaN","86.6875","NaN","NaN","NaN","NaN","82.4375","NaN","NaN","84","75","NaN","76.7917","82.5","NaN","79.125"
"411","NaN","NaN","49.119","50.6792","56.1429","NaN","49.875","51","NaN","NaN","49.7667","48.25","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","42.7083","47","NaN","NaN","42.2308","NaN","53","NaN","NaN","NaN","50.2222","53.4286","54","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","54.8519","NaN","NaN","54","55.5","NaN","56.8571","NaN","58.75","NaN","NaN","NaN","NaN","64.5714","66.5","NaN","NaN","70","NaN","NaN","NaN","69","67.8571","NaN","NaN","68.6818","68","71.7","77.7586","81","80.25","77.375","76.8462","80.5","81.9429","77","81.6818","79.7273","NaN","NaN","86.625","89","82.1667","84.8846","84.931","83.3333","83.8","80.8636","83.6774","84","86.4286","78.6818","77.5385","76.6667","79.7619","80.8485","79.2857"
"412","40.1765","44.8","44.9091","48.3636","52.18","55.44","52.75","NaN","45","50.8333","49.2642","50.8667","51.7647","52","NaN","NaN","49.375","48.5","48.3448","42","45.6667","43.55","NaN","NaN","NaN","47.5","NaN","NaN","NaN","NaN","NaN","NaN","51.5","55.9615","56.8261","50","NaN","NaN","NaN","NaN","NaN","NaN","NaN","58.3333","53.5128","NaN","NaN","NaN","NaN","NaN","55","58.1333","60","NaN","NaN","NaN","63.2727","68.25","NaN","NaN","NaN","NaN","NaN","NaN","NaN","70","70.25","NaN","NaN","NaN","76","74.375","NaN","85","82","NaN","78.0526","81","NaN","79","NaN","NaN","NaN","NaN","NaN","NaN","83.6875","78.1818","82.7","78.5312","76","80.7143","82.5","87.75","77.5","78","NaN","NaN","80.2","NaN"
"413","45.6545","46.2143","40.8182","46.5357","48.4333","50.9362","50.9118","48.3333","48.7778","49.5862","43.5","47.7358","50.1212","50.6316","NaN","NaN","49.726","51.2373","49.5","43","42.6","45.9167","44.5714","NaN","NaN","NaN","43","49.4333","47.75","NaN","NaN","NaN","51.4242","54.9565","55.4634","53.2195","50.2222","NaN","48.6667","54.6667","NaN","53.4","57.66","55.0385","NaN","NaN","NaN","NaN","NaN","NaN","58.3333","58.7692","59.95","63.3636","NaN","59.3571","62.375","67","NaN","70.1944","NaN","NaN","71.8667","71.6","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","77.3571","78.75","81","77.5","NaN","NaN","NaN","NaN","NaN","NaN","NaN","80.8","NaN"
"414","51.8511","NaN","43.3333","45.1481","49.2609","50.8182","58","49","NaN","NaN","NaN","50","50.4286","50.2273","NaN","50.3333","45","55","46.4211","44","41.4444","44.6154","43.8333","NaN","NaN","46","45.2857","50.6","NaN","NaN","NaN","47.7037","49.7742","54.082","56.2778","53.4444","51.9","48.7727","45.7","49.5238","53.0732","56.6711","57.24","50","NaN","52.8889","55.25","56.3333","NaN","57.2222","57.3077","61.75","60.7895","61.5294","NaN","NaN","66","66.8537","69.6562","73.2353","72.6875","73.6486","76.8","74.875","NaN","NaN","NaN","71.9655","NaN","69","69.75","NaN","NaN","80.5","NaN","81","79","74.75","NaN","NaN","NaN","NaN","82.25","84.3333","NaN","NaN","NaN","NaN","NaN","80","74.5","NaN","NaN","84.8276","NaN","NaN","NaN","NaN","NaN","NaN"
"415","50","45.8438","NaN","48","47.8235","50.9722","47.2432","49","53","46.75","45.2609","49.0556","44","NaN","50.0435","49.9167","47","47.6579","43.6053","47.18","46.04","42.6667","NaN","NaN","43.7857","48.7143","48.3684","49.5625","NaN","NaN","46.6667","42.2","50.3725","52.4167","56","53.875","47.9655","NaN","49","48.9231","49.9167","60.9444","56.6","NaN","NaN","52.6667","55.3333","56","55.6","55.3077","57.9048","59.5833","57.8333","60","NaN","NaN","NaN","NaN","69.8","71.2941","71.7","75.1176","74.9592","73.1053","64","NaN","72.3448","NaN","68.6364","67.1481","66.5","73.3333","75.5556","79.4","76.7895","74.2308","74.66","76.0377","80.1","NaN","76","81.9333","81.4","86","89.6","85.05","NaN","NaN","67","76","78.4","81","79","NaN","78.6538","79.4615","NaN","77.875","76.8","78.125"
"416","NaN","51.7273","47","NaN","NaN","NaN","NaN","48.4","49.3654","51.5227","47.8333","48","54.3784","NaN","49.2","50.3333","52.0909","49.6383","47.3636","44.7358","45.0769","37.8","45","43.4444","45","48.1389","46.4","NaN","NaN","NaN","44.9231","45.2","NaN","NaN","58","NaN","NaN","44","47","NaN","54.5758","58.2727","58.3","NaN","53.5","52.2083","50.4","51.0526","55.25","55.8571","56.6","59.0556","58.1364","61.4286","58.8947","59.5714","56.5","NaN","69","74.4286","71.5862","75.087","70.25","69","68.5294","69.2121","72.7647","73.4815","NaN","NaN","68","72.0345","NaN","79.4516","77.3333","68","68.8929","69.3333","80.0476","79.3333","77.2","80.6207","81.6","83.7167","85.75","83.4","80","75.1667","76.1429","75.5","76.8947","77.875","80.9412","86","80.9","75.4615","78.7241","78.5833","78.5","79.9"
"417","50","55","41.8889","NaN","NaN","NaN","49","49.7143","55.6667","54.0909","NaN","NaN","NaN","53.6154","51.8","53.8929","52.0667","NaN","46.55","48.2727","44.7143","36.7692","44.2857","44.7941","NaN","44.4667","48.3529","55","NaN","NaN","45.4167","47.1333","NaN","NaN","56.8","56.3913","47","45.2143","NaN","NaN","54.2143","57.8462","NaN","NaN","52.2973","51.9722","50.7273","55.7632","57.7857","57.1724","59.5385","60.2727","60.4615","62.875","59.2143","56.871","59.4118","NaN","NaN","73.6842","NaN","73.4","NaN","69.7857","67","68.3846","74.1515","74.0833","69.0196","64","NaN","NaN","78.4783","82","72.65","68.92","NaN","70.8235","77.1379","80.5532","76.1","NaN","76","NaN","85.0286","85.38","81.3684","75.8235","NaN","NaN","NaN","78","79.9412","83.6364","83.2941","78.9","80.25","80.4","77.5","81.75"
