"val(:,:,1) =",,,,,,,,,
30.0000,43.2667,62.8750,74.7500,56.0000,47.0000,46.8571,45.0000,48.5000,NaN
32.5000,42.7500,57.1818,68.2000,56.1250,44.8571,44.8333,47.4000,49.5000,55.0000
35.5833,44.3846,55.4444,59.6667,56.2000,47.8571,44.1250,49.4286,48.8889,51.4286
33.2667,39.0000,46.6190,48.3182,46.4348,43.2609,41.2917,44.3182,44.4286,52.2632
31.4667,36.8462,42.6250,44.4286,46.0000,45.5000,39.0000,44.0000,NaN,NaN
30.1667,33.9375,37.2353,41.8333,43.2500,43.5556,42.6000,40.3333,NaN,NaN
31.7778,32.2500,35.7500,40.0833,40.4167,39.7500,40.1667,40.5833,43.8462,49.2500
28.8889,31.2500,35.2500,37.2500,36.6875,37.0000,39.0000,39.1500,43.9000,50.1000
25.3333,33.0833,37.3333,35.0000,33.8571,35.6970,41.6757,42.6842,46.4318,51.8571
28.0667,35.6250,38.0625,34.8750,33.1250,35.7143,40.3571,41.6000,42.2857,45.2000
27.7000,37.8000,35.2000,33.1739,35.9630,36.9655,37.0000,37.9630,37.9000,39.4000
31.2500,36.2632,33.8846,35.8485,37.7778,40.2857,NaN,NaN,NaN,NaN
27.7500,36.3077,32.6000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.0000,33.5789,33.7500,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"val(:,:,16) =",,,,,,,,,
39.7500,50.2500,42.6667,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.7222,51.8333,48.2500,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.7368,51.5385,47.3333,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39.2222,53.0833,45.2308,39.6667,NaN,NaN,NaN,NaN,NaN,NaN
33.2500,45.2667,40.3571,38.8000,NaN,NaN,NaN,NaN,NaN,NaN
26.0000,38.6471,37.6364,33.8929,37.0385,39.0000,NaN,NaN,NaN,NaN
29.5556,35.7333,36.5882,37.3913,37.5926,39.7407,41.7778,45.0000,NaN,NaN
30.7692,37.0667,38.0625,36.1667,37.4000,41.9091,42.5385,45.4400,49.6800,55.7273
32.6364,40.7143,42.2857,38.2308,38.7273,41.1250,45.2500,48.5000,46.0000,NaN
33.0000,46.1000,45.2500,42.0000,38.0000,NaN,NaN,NaN,NaN,NaN
33.9286,52.2000,51.5000,45.3333,42.4000,43.8333,45.0000,47.0000,NaN,NaN
30.8333,48.4000,48.0000,46.4000,43.4286,43.7500,45.0000,49.0000,NaN,NaN
35.0769,47.0000,51.8235,46.3000,43.9565,42.3182,44.5556,47.8571,50.3333,54.3214
30.6154,47.5333,53.1667,49.6000,44.6667,41.9231,45.8000,48.0000,49.9167,56.1333
30.0769,41.8667,43.0000,40.1000,41.7500,41.6667,41.6452,42.7273,50.3333,57.9268
29.9091,37.8824,40.0526,38.2609,40.0800,40.8400,43.2143,46.3793,53.8929,60.4800
29.6000,38.3125,42.8333,39.8095,42.5714,43.4118,44.2000,48.2000,52.0000,NaN
28.0000,40.8889,48.7500,43.4286,51.5000,NaN,NaN,NaN,NaN,NaN
29.8000,39.4167,51.1111,44.5000,NaN,NaN,NaN,NaN,NaN,NaN
28.5833,39.8000,50.7500,49.0000,NaN,NaN,NaN,NaN,NaN,NaN
30.4000,42.1000,50.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.8333,33.3333,47.5455,48.0000,NaN,NaN,NaN,NaN,NaN,NaN
22.7692,34.6316,42.8846,42.7353,43.1176,45.2000,45.4800,50.1053,54.1333,55.6667
29.1111,46.0000,47.6111,43.7273,43.3704,51.1034,54.9706,53.6757,56.8462,61.6136
28.6429,49.7500,52.8571,50.0000,46.0000,48.5000,53.7500,53.0000,53.5000,62.0000
35.7273,58.1667,60.6667,54.3750,49.3462,53.4348,51.3462,47.1250,52.0435,60.7200
32.8750,59.8462,63.3333,53.2500,55.5000,NaN,NaN,NaN,NaN,NaN
37.0000,50.8571,61.4444,54.6500,51.3182,48.2381,46.7500,45.9000,51.0000,60.7647
33.0526,41.3077,61.2857,53.7500,49.0000,45.0000,NaN,NaN,NaN,NaN
31.2000,43.8000,57.0000,49.4211,46.5000,46.4211,45.6000,47.3889,53.8947,60.8235
30.6250,45.6429,53.5385,51.9444,48.8947,44.8947,43.2273,49.3636,56.0870,62.8400
30.8667,49.0000,60.7778,54.0000,55.6667,38.0000,44.0000,50.0000,NaN,NaN
34.2727,53.7778,63.7727,59.6667,50.3750,43.8750,46.2162,49.3421,52.7838,57.6585
32.6000,57.0769,68.8750,63.4000,50.2500,43.0000,NaN,46.0000,NaN,NaN
32.5385,50.2000,63.0833,62.6429,49.0833,43.0909,45.9091,49.1429,50.6000,52.7500
31.0833,40.5000,53.4615,57.8182,49.4545,43.3000,44.2500,46.5714,48.3333,52.8000
32.6667,39.5333,51.9286,54.4000,45.0714,43.0000,44.0667,46.3333,46.2308,53.5455
32.5333,41.7273,52.2000,56.5714,48.8333,45.7500,45.0000,45.0000,NaN,48.0000
32.1000,44.1333,53.0588,49.5000,44.9500,42.4737,41.3810,42.0476,45.3333,49.2500
31.6923,39.3000,47.5000,46.8571,42.7500,40.0000,35.0000,41.5000,NaN,51.0000
29.8000,34.8824,43.1333,46.7500,44.3571,40.3846,41.0769,38.9091,41.5000,49.8571
28.7500,36.0000,38.5714,46.4286,42.9375,37.2667,38.6875,38.0000,43.7059,51.0500
30.4000,33.3333,36.6875,40.5333,35.8667,35.2500,39.5385,38.7273,44.2857,49.5714
30.9474,35.8667,35.7778,38.0000,34.0000,31.0000,NaN,NaN,NaN,NaN
32.6000,33.8571,37.5714,40.3793,35.2973,34.4359,37.8696,41.0408,43.8113,45.2807
30.0769,34.2143,36.3571,35.1667,35.0000,35.3077,36.0833,36.6154,37.4167,35.2727
28.1818,34.8889,36.9091,36.1935,36.3889,38.7419,39.0870,34.9286,35.3333,NaN
26.8182,34.6471,32.7778,34.0435,37.5556,NaN,NaN,NaN,NaN,NaN
27.8333,33.5000,32.6522,34.0000,NaN,NaN,NaN,NaN,NaN,NaN
"val(:,:,17) =",,,,,,,,,
39.3571,53.5556,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.9444,58.0000,50.2000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42.8750,56.7857,48.4167,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.0000,49.1333,42.4444,36.5000,35.6667,NaN,NaN,NaN,NaN,NaN
35.2222,42.0000,39.7222,36.3636,36.9600,38.6667,41.8571,43.5000,NaN,NaN
30.2500,37.4000,41.5833,36.5000,36.7500,39.0000,43.8333,43.5000,NaN,NaN
29.5833,35.1538,39.6154,37.8571,37.9286,39.1818,45.2857,47.0000,53.0000,NaN
30.1429,33.9167,41.8571,38.0000,34.0000,NaN,NaN,NaN,NaN,NaN
29.4375,37.0769,43.0000,37.1429,40.0000,38.5000,NaN,NaN,NaN,NaN
30.9167,44.7333,42.8571,37.4167,37.1818,40.0000,46.0000,41.5000,NaN,NaN
32.0000,49.4545,46.4444,40.1667,40.2500,41.9231,43.0000,45.7857,49.3750,NaN
35.1000,49.0000,47.8667,46.3000,44.2653,43.4717,45.4925,47.5972,49.7260,56.2090
33.7333,44.4167,46.3333,49.8333,45.2000,39.3333,44.0000,48.0000,45.0000,57.0000
32.2857,39.3571,41.4000,42.5500,40.3810,41.5238,42.5000,39.7200,47.0000,57.2857
29.9167,36.0000,38.6154,37.3333,39.7692,39.0000,41.3333,43.5833,52.0909,56.3333
31.1429,36.0500,39.6818,38.1923,38.6552,39.4688,42.4412,45.7353,52.0667,55.9200
30.0667,34.5556,43.2000,42.0000,40.0000,NaN,NaN,NaN,NaN,NaN
31.3636,35.2308,45.5385,44.5833,41.5714,46.5000,NaN,NaN,NaN,NaN
31.3750,36.9167,42.8571,46.0000,38.0000,NaN,NaN,NaN,NaN,NaN
30.3333,39.5333,44.6667,44.9333,43.0000,40.0909,42.4444,42.3333,NaN,NaN
31.4286,40.9286,45.0000,42.9333,40.3077,42.5000,43.6000,46.5000,NaN,NaN
31.3158,40.8889,48.0000,38.0000,NaN,NaN,NaN,NaN,NaN,NaN
32.1250,36.7857,38.8750,42.0000,NaN,NaN,NaN,NaN,NaN,NaN
29.0000,38.6667,39.6667,39.0000,40.2667,40.0000,43.0000,47.0000,NaN,NaN
31.4167,39.0833,43.8462,39.8462,41.0000,39.8333,44.5385,47.9231,50.6250,54.0000
33.5833,39.3333,51.3846,44.8333,40.1111,40.6250,43.1429,52.6667,57.6000,56.3333
28.6154,46.2727,56.2500,52.3000,43.3333,41.3333,45.7778,55.7778,51.8889,54.2500
30.1429,58.1667,58.7826,51.3077,45.9667,48.1613,50.7838,50.8684,52.6410,57.9318
28.9333,48.8182,55.8000,53.2857,51.1667,49.0000,45.0000,45.5000,NaN,63.0000
27.8889,52.3077,58.4375,52.9444,51.3500,47.0952,46.4167,46.9615,52.5385,60.5714
28.9167,47.4667,54.0000,47.7059,46.3333,44.9444,47.1500,50.6000,55.8182,64.1818
30.8182,46.1765,52.3889,48.5000,47.5667,43.3871,46.3077,50.5610,55.0256,60.7021
32.0000,49.1667,54.7000,51.9167,51.5000,43.6000,49.0000,43.0000,55.0000,NaN
32.1429,53.2500,58.3333,55.0000,52.0000,NaN,NaN,NaN,NaN,NaN
39.5333,64.1875,61.0625,53.9333,47.6667,42.9167,47.5000,49.5000,55.8000,59.0000
31.9167,59.3333,56.2308,53.2500,49.0000,41.3077,48.2500,48.6154,52.5000,58.0833
29.0000,45.9231,51.0833,49.3571,45.3077,43.2308,43.3571,46.6923,49.8571,57.2857
29.2222,39.7857,50.2000,49.9231,43.6923,42.3333,42.8000,44.8889,47.5000,56.8571
28.6429,40.4167,51.2222,52.0000,42.4000,42.3333,43.0000,44.5000,41.0000,61.0000
29.4000,41.6000,51.5000,48.0952,43.7391,41.2400,40.2069,42.8333,45.5484,53.8529
28.5833,37.0833,53.8462,47.1667,42.6923,40.0000,40.2500,36.9231,42.8333,51.4545
28.0769,36.4000,48.8750,48.2000,42.3333,37.5714,37.3333,39.1200,44.0769,49.2500
29.5000,35.8667,42.4167,43.7000,41.8750,35.4286,36.8333,40.3333,41.0000,46.6667
28.8333,33.4167,44.0000,42.1667,41.7692,35.1538,36.2500,38.0769,43.3000,48.1818
27.8125,36.2000,42.0000,44.5333,43.0000,34.0000,33.4615,38.6667,43.2857,44.9231
27.6667,36.3333,40.3846,40.1667,38.4286,34.0000,33.3571,37.0000,40.6154,39.0714
30.6667,33.0000,39.6250,40.1765,35.0556,35.5000,36.1000,36.4500,37.8636,37.1875
31.0000,32.0000,39.3200,36.4865,36.2979,37.3636,35.7083,38.6667,37.5000,NaN
27.6000,29.0667,37.2727,35.0000,33.0000,NaN,NaN,NaN,NaN,NaN
"val(:,:,18) =",,,,,,,,,
31.2222,47.1667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.3333,49.3000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.3333,45.4737,43.6500,39.0000,38.0000,NaN,NaN,NaN,NaN,NaN
26.0769,42.5333,42.2857,37.8000,35.0000,36.2500,NaN,NaN,NaN,NaN
27.4615,41.9333,43.9286,37.1875,36.0625,39.2857,45.0000,47.0000,NaN,NaN
30.0000,41.4667,43.1333,38.0769,37.1667,38.0000,44.0000,41.8000,NaN,NaN
30.3684,36.1250,45.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.1111,37.5263,43.6190,37.4000,35.9524,36.4615,45.9231,46.3333,47.0000,NaN
29.5000,35.6000,45.7500,36.0000,NaN,NaN,NaN,NaN,NaN,NaN
30.9412,37.8889,43.7500,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.2308,44.9474,43.4783,37.7391,37.4286,37.6842,41.3750,45.9286,48.5000,NaN
33.1429,42.9412,40.2609,42.4242,42.6585,42.1628,45.0000,50.4333,51.2373,56.4800
26.2857,38.3333,40.8750,44.3750,40.7500,40.0000,44.6667,50.0000,55.0000,55.0000
30.7778,39.5000,37.6111,38.8182,38.5000,40.6071,42.3429,42.0556,47.6579,56.3636
30.7857,37.4211,40.1538,41.0588,38.9024,40.9130,43.0833,44.9362,49.6383,55.3125
30.5000,35.4444,43.7647,43.1818,41.6667,41.0000,NaN,NaN,NaN,NaN
30.6000,34.7500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.2000,32.4615,38.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.3846,36.4667,41.8333,45.8182,44.0000,NaN,NaN,NaN,NaN,NaN
28.5833,35.9333,44.4286,45.6111,44.2941,53.4286,48.0909,47.1250,48.0000,53.0000
31.3333,42.7143,50.2222,47.3636,44.7778,51.0000,44.9583,46.5789,52.4667,55.2857
28.6667,45.2667,47.3846,48.8750,42.6667,42.0000,NaN,NaN,NaN,NaN
31.1250,38.1250,40.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.2667,36.4545,45.3333,53.0000,NaN,NaN,NaN,NaN,NaN,NaN
32.0000,34.9474,49.9524,50.0455,43.5625,44.7000,44.0000,NaN,NaN,NaN
28.3333,34.2727,42.8750,51.3333,46.0000,43.0000,NaN,NaN,NaN,NaN
29.2222,32.6154,44.0000,50.6000,40.5000,40.0000,47.0000,NaN,NaN,NaN
28.9167,34.4167,46.8125,51.1579,42.1429,39.5000,41.1579,45.0000,51.0000,NaN
27.4000,34.2353,50.9167,50.1000,48.5714,42.2500,42.0000,49.0000,46.0000,NaN
27.3333,31.8333,47.7500,49.5833,47.5000,43.5000,44.2143,46.3750,52.8333,53.2000
25.0667,34.1875,48.7619,48.5385,48.0968,50.1143,47.9474,46.1500,49.0217,55.9804
28.9000,41.1333,45.4444,44.0476,46.2174,44.2000,45.3000,49.2500,54.6364,62.5789
26.5000,42.8333,50.3846,44.1667,42.3077,40.0000,43.3333,50.9231,56.5000,62.5455
32.6000,53.3529,51.0500,45.8400,44.5000,42.9643,46.2727,50.4242,55.2286,63.4474
35.6667,58.9000,54.7500,46.0000,35.0000,NaN,NaN,NaN,NaN,NaN
38.8182,60.0588,55.7727,48.9583,40.8846,40.3750,43.9200,47.9545,51.8636,59.3000
31.7333,51.7692,55.7500,48.6667,43.0000,NaN,NaN,NaN,NaN,NaN
38.6667,47.8333,50.8667,45.8000,43.5000,44.6154,44.9091,43.9091,49.6667,57.8889
35.1538,47.7857,51.3571,49.0833,46.0769,43.5385,44.1667,45.0769,49.5833,56.9231
31.4167,47.1111,55.9545,50.5714,45.0625,42.3235,41.2000,40.9286,44.9111,53.4902
33.0000,42.7500,53.2857,52.3750,47.0000,38.5000,38.7500,45.0000,45.5000,47.0000
34.4167,39.3846,45.5000,47.0714,41.8571,38.1818,37.5000,37.8889,43.4286,49.3333
37.5000,40.0000,42.0833,43.5000,40.3750,40.4286,34.8333,39.3333,43.6000,49.6667
31.5455,36.0625,40.3684,39.0000,40.9200,39.8000,35.5000,38.6897,42.0345,45.4839
33.0909,36.3333,42.8182,38.4000,36.8571,34.0000,34.6667,37.0000,40.0000,NaN
33.1875,38.0000,42.7273,37.8182,35.0000,34.1818,34.2727,37.7000,40.0000,41.2222
29.8333,35.1667,38.0000,38.0000,35.6923,34.3077,36.4167,36.5385,39.4167,39.4615
30.4000,39.2353,42.0000,38.2500,36.8788,39.8571,38.5143,38.4783,36.2667,35.4286
28.5000,36.6111,38.1667,35.2500,35.6364,41.0000,NaN,NaN,NaN,NaN
"val(:,:,19) =",,,,,,,,,
32.8462,39.1111,49.5000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.3125,38.2308,47.5000,43.0000,NaN,NaN,NaN,NaN,NaN,NaN
27.9333,33.9231,38.1667,44.0000,NaN,NaN,NaN,NaN,NaN,NaN
29.6364,35.2941,40.9444,40.3636,36.3333,NaN,NaN,NaN,NaN,NaN
33.2500,36.7333,41.8462,39.9333,36.4667,33.8000,NaN,NaN,NaN,NaN
33.1538,38.2667,41.8333,39.7333,37.5333,34.6154,38.0000,NaN,NaN,NaN
28.3333,37.4000,45.3846,39.2000,37.5333,37.2500,39.4286,41.3333,NaN,NaN
27.8462,36.8000,40.1667,40.4000,37.0667,36.6923,40.7333,45.5385,38.0000,NaN
28.0000,36.6000,40.0000,39.6111,36.8889,37.5833,41.8667,44.3077,45.8750,NaN
27.9412,37.0000,42.0000,37.6667,NaN,40.5000,NaN,NaN,NaN,NaN
29.2000,35.5882,41.4500,38.2500,37.6667,40.8000,40.6333,45.1935,48.3448,51.5833
28.4167,35.8667,40.0714,39.5000,42.2222,43.4118,40.4762,45.0000,49.5000,52.0000
31.5385,35.0667,39.0769,40.2857,42.8235,40.9333,40.8333,44.6667,46.4211,51.3043
29.5556,37.0667,40.8421,43.7917,41.1481,40.1379,39.9714,38.8611,43.6053,53.5349
27.3077,36.0714,40.7143,45.5714,40.0000,41.6923,39.9167,43.0833,47.3636,53.1667
34.0000,38.0000,43.3182,47.0417,43.1250,42.6957,43.0000,44.3182,46.5500,52.3684
30.5882,35.5000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.1667,38.6000,43.5556,46.7500,46.0000,NaN,NaN,NaN,NaN,NaN
31.7500,45.4667,47.0000,48.0667,48.4167,47.0000,47.6667,NaN,NaN,NaN
33.5385,49.0000,49.3333,52.2000,51.3333,51.8462,47.1333,48.0769,46.5000,48.0000
32.4545,52.4706,53.0500,50.5000,47.7083,46.0833,44.2222,45.6786,48.6296,50.3103
29.4118,42.0000,46.2500,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.8889,40.2222,46.5000,50.1250,42.4583,37.8824,39.7500,40.1333,46.3333,44.0000
30.0667,33.7692,38.6250,49.4000,45.6667,NaN,35.0000,NaN,NaN,NaN
28.7273,34.6154,37.8462,46.5625,45.1765,39.1250,36.5000,39.5000,NaN,NaN
29.9167,35.0000,36.0909,46.2308,48.5000,45.0000,NaN,NaN,NaN,NaN
33.3846,35.2000,36.5000,47.0000,NaN,NaN,NaN,NaN,NaN,NaN
32.3684,32.7273,36.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.1765,32.3750,35.6667,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.8000,35.2500,37.0000,44.2000,46.5000,NaN,NaN,NaN,NaN,NaN
29.6667,41.0000,39.1429,42.4286,41.2667,41.5556,34.0000,NaN,NaN,NaN
27.8000,40.2353,40.6364,40.2692,41.3448,42.3438,43.1026,44.3889,45.6250,50.5769
28.2000,45.6667,46.6818,41.3929,41.5000,42.7209,43.7551,46.2037,51.1967,57.3043
30.8333,53.0556,51.5455,44.6786,44.6562,42.0606,46.8333,50.6000,55.7568,60.1842
37.5000,56.7500,56.5714,45.3333,45.3333,NaN,47.0000,NaN,NaN,NaN
36.4667,62.5625,56.0000,47.8000,43.9167,41.0000,45.0909,47.6667,52.4286,58.0000
37.0667,56.3636,52.6000,47.7143,45.6667,44.7500,45.0000,45.5000,NaN,59.0000
35.2500,54.8333,47.1538,47.0769,45.7500,44.0000,43.5000,44.1000,48.5556,58.0000
30.4000,53.4000,55.4706,52.1111,46.6190,41.9091,40.8000,43.0690,49.0690,58.3939
30.2308,47.8000,57.2000,54.6000,42.6190,41.1429,40.4167,41.3600,48.1154,56.8929
31.1333,50.6250,49.1875,48.3077,41.6667,39.7273,37.5556,39.7143,44.6667,56.4000
32.4167,47.4000,44.0000,43.0000,41.0000,38.7143,38.0000,40.6429,46.6000,53.4375
31.3333,43.5000,43.6667,40.2727,42.9259,38.8621,37.3714,40.5405,45.8293,47.6000
29.0000,39.8667,41.3077,35.8667,37.3333,35.4444,33.7500,38.1429,42.2500,39.0000
32.3889,40.3000,41.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.9000,41.8667,41.6875,38.0000,33.7333,34.3077,36.0909,41.1111,39.6667,40.0000
30.0000,39.7778,41.1500,38.2000,36.4545,37.1364,37.8696,39.6250,38.1667,38.7778
31.7500,41.6429,39.4706,38.0385,42.5667,40.9091,43.4167,38.6667,NaN,NaN
27.7143,36.8947,37.8667,37.3714,38.7143,NaN,NaN,NaN,NaN,NaN
"val(:,:,20) =",,,,,,,,,
30.7857,39.4444,43.5000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.8571,36.3529,40.2381,38.0833,38.0000,NaN,NaN,NaN,NaN,NaN
26.7857,30.3333,33.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.2000,31.0000,36.4286,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.9167,34.6000,38.5000,38.0000,37.0000,NaN,NaN,NaN,NaN,NaN
28.0000,36.4706,40.4783,37.2258,35.5676,34.7059,37.0000,NaN,NaN,NaN
26.5714,32.3000,37.9048,38.4231,36.2000,35.4828,37.0278,42.0400,44.7333,46.7143
24.7273,31.5385,32.8571,38.2500,36.6364,35.3000,38.5714,39.8000,38.0000,NaN
26.4444,29.0667,33.7500,36.4286,36.5000,40.0000,35.0000,NaN,NaN,NaN
28.0833,30.4000,38.0000,41.2000,35.5714,35.7500,34.0000,NaN,NaN,NaN
27.3846,30.9286,38.8571,38.2308,36.2857,34.9091,37.1000,39.0000,42.0000,NaN
28.2000,30.7692,37.5556,36.5000,34.6667,37.6667,39.5000,35.0000,43.0000,NaN
27.8000,31.6250,35.1176,35.3889,35.6667,37.0000,39.8125,39.8000,44.0000,47.5833
26.0000,33.8824,37.1000,36.7500,39.0909,39.8000,41.2955,43.5625,47.1800,49.5667
26.1818,38.3889,38.9091,41.7241,39.9714,38.7027,38.8511,39.7647,44.7358,52.3492
24.6154,39.8571,42.5000,43.1429,41.3571,40.8462,40.0833,42.6667,48.2727,53.7500
28.2500,41.5625,50.5000,44.5000,43.4000,43.8824,43.7778,46.6667,48.2857,50.4545
27.3077,44.3333,59.1111,49.2000,52.0000,NaN,NaN,NaN,NaN,NaN
26.1765,35.2727,56.6000,44.3333,NaN,NaN,NaN,NaN,NaN,NaN
29.5556,52.9474,62.9565,50.9688,48.0556,44.6562,42.3158,45.7368,47.5455,50.3333
28.7500,55.2000,66.9231,57.0833,49.0000,41.2000,38.3333,45.0000,NaN,NaN
27.7059,49.8462,67.1111,60.5714,49.7500,43.0000,NaN,NaN,NaN,NaN
26.9444,44.3125,58.4545,56.4000,47.8571,42.3333,40.3333,NaN,NaN,NaN
28.3333,37.2000,50.6429,56.3333,46.8182,40.2222,40.1667,42.6667,47.0000,NaN
27.2222,40.1579,50.7500,53.3056,46.7941,41.8800,39.9565,41.6875,46.3333,47.6667
28.8462,42.1333,44.1538,49.1667,NaN,NaN,NaN,NaN,NaN,NaN
33.8462,38.4000,39.8750,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.0000,34.1250,36.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.3913,32.3000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.1667,34.1667,38.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.5000,35.0000,40.9000,50.3000,NaN,NaN,NaN,NaN,NaN,NaN
24.1000,34.7857,44.8095,45.3571,41.4516,40.9615,41.0000,43.8462,49.1250,47.6667
24.3000,37.9091,44.5333,43.1111,40.7273,41.7647,45.2623,46.5571,49.8182,54.8235
26.2727,48.8462,54.2308,45.4667,42.4286,42.6429,43.4667,51.1538,55.3077,61.6000
36.1250,56.6667,59.6250,47.3333,44.9000,42.8333,46.0000,47.0000,NaN,61.5000
30.5385,56.2727,55.8000,48.5000,41.0000,44.0000,NaN,NaN,NaN,NaN
31.3333,53.6875,49.4762,46.7308,44.3704,42.3333,46.4074,50.0000,56.8148,62.5000
30.1667,49.9167,49.4615,45.4615,44.5385,44.8333,44.9231,46.7692,54.0000,59.9231
30.0714,51.1111,53.7727,51.4783,46.5833,40.7083,42.5000,44.8148,53.1154,63.6667
31.7143,48.9231,54.0000,56.0000,45.5000,47.0000,42.0000,NaN,NaN,NaN
29.9333,51.2500,48.5238,45.4545,40.9091,41.5238,39.9524,45.6842,54.0000,61.9500
25.6000,47.2667,43.4500,40.5652,42.4815,39.2069,39.6286,45.6842,53.2750,58.2727
27.4545,42.0000,38.5556,39.6154,40.8000,37.8214,40.2059,43.6286,46.4118,47.3902
30.4706,44.6250,38.7778,37.1667,34.0000,39.0000,40.0000,NaN,NaN,NaN
32.7692,42.7857,40.2143,36.4545,34.8000,35.5556,37.8000,39.0000,41.0000,NaN
29.5455,41.7692,39.2000,37.2353,35.8333,35.4444,38.8000,38.8500,39.6667,38.3750
30.6154,40.8000,39.3571,40.4000,43.1250,43.6000,41.2667,40.5714,NaN,NaN
34.5000,40.6000,37.9600,39.6176,41.0870,43.7273,41.5000,NaN,NaN,NaN
30.6250,36.7222,34.4444,34.2500,NaN,NaN,NaN,NaN,NaN,NaN
"val(:,:,21) =",,,,,,,,,
29.8667,54.0667,45.3333,38.0000,37.1667,33.6667,NaN,NaN,NaN,NaN
27.0000,39.9231,47.6250,37.8750,36.5000,NaN,NaN,NaN,NaN,NaN
31.3125,38.7143,46.3333,41.5000,39.0000,NaN,NaN,NaN,NaN,NaN
28.2222,35.1250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.0000,34.6429,42.3750,38.0000,NaN,NaN,NaN,NaN,NaN,NaN
29.7143,33.3333,37.2083,36.8000,34.8929,36.3333,37.0667,41.0000,NaN,NaN
28.8182,32.5556,33.3636,35.9310,36.4412,36.0625,35.7500,37.7097,42.6923,44.3333
30.2727,34.2667,33.5000,34.7143,33.5000,NaN,NaN,NaN,NaN,NaN
30.4286,33.8000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.5714,28.7059,31.7143,35.5000,39.0000,31.0000,NaN,NaN,NaN,NaN
27.5833,29.7333,34.8125,39.9412,36.7059,35.5333,36.5000,40.5714,45.6667,NaN
25.1538,29.4667,37.2000,40.5455,35.1111,35.2222,38.0000,40.7143,42.6000,44.3333
27.5000,31.2000,36.2632,38.8889,36.1667,35.3333,37.3889,39.2778,41.4444,43.9375
28.1000,31.5294,38.1000,35.8214,36.5152,38.8571,42.3864,44.2917,46.0400,49.4000
29.3846,34.1333,37.0769,36.4667,40.6000,37.3333,40.6000,43.6000,45.0769,48.9333
26.0000,37.0588,40.7778,39.4615,40.6333,39.3000,38.4359,40.0476,44.7143,50.7885
25.1875,40.5556,44.8000,43.1500,41.9091,40.4545,41.7391,44.2917,47.8696,52.1600
31.3000,53.4375,53.1667,47.0000,47.4286,46.1818,44.1667,47.9444,47.0000,50.3846
29.4500,47.4444,62.1667,59.0000,NaN,NaN,NaN,NaN,NaN,NaN
32.0909,53.6000,66.1111,54.7143,46.0000,NaN,NaN,NaN,NaN,NaN
29.3333,54.9333,70.9231,57.2000,49.5714,45.0000,44.0000,46.2000,47.0000,NaN
33.0000,58.7333,72.9231,61.5000,51.4000,43.8571,42.3333,42.0000,42.0000,NaN
35.0667,57.7647,74.0714,61.8571,46.7857,42.8182,43.2727,42.9000,46.4444,50.7143
29.6923,45.3333,69.8571,62.2667,50.0667,43.4286,41.5714,43.7692,44.5455,51.5000
27.8667,43.0769,72.0000,67.6667,54.3333,43.0000,44.0000,46.0000,46.0000,52.0000
27.0909,42.8333,66.9565,60.6667,50.8667,44.1304,42.9000,44.5000,45.9231,50.6250
25.7692,34.8000,47.1667,52.5000,NaN,NaN,NaN,NaN,NaN,NaN
25.0769,32.9091,40.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.2308,31.5714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.0833,32.9333,40.1667,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.7500,34.5238,44.3929,49.7500,45.0000,42.3889,43.4615,44.2222,49.6667,NaN
